title,price,registration,location,benzin,mileage,power,gefunden
Mercedes-Benz A 250 e AMG Edition 2020 Navi Kamera MBUX Night,27.490 €,EZ 11/2020,82031,Hybrid,42.834 km,ca. 118 kW (160PS),gefunden auf Autoscout24 Smyle
Toyota Yaris 1.5 Hybrid Team D *Smart-Key*Kamera*SHZ*,22.490 €,EZ 01/2023,82031,"Hybrid, ca. 4,3 l/100 km (komb.)* , ca. 98 g CO₂/km (komb.)* ",5.500 km,ca. 85 kW (116PS),gefunden auf Autoscout24 Smyle
Mercedes-Benz C 300 e AMG+MBUX+DIGITAL-LIGHT+DISTRO+Pano+AHK,57.499 €,EZ 06/2023,82031,"Hybrid, ca. 6,6 l/100 km (komb.)* , ca. 152 g CO₂/km (komb.)* , A",9.900 km,ca. 230 kW (313PS),gefunden auf Autoscout24 Smyle
Seat Leon 1.4 e-HYBRID FR*Navi*Kamera*ACC*Dynamic*18,22.980 €,EZ 05/2021,82031,"Hybrid, ca. 1,4 l/100 km (komb.)* , ca. 32 g CO₂/km (komb.)* , A+",36.977 km,ca. 150 kW (204PS),gefunden auf Autoscout24 Smyle
Mercedes-Benz C 300 e AVANTGARDE+COMAND+DISTRO+Kam+LED+GUARD360,33.449 €,EZ 08/2020,82031,"Hybrid, ca. 6,6 l/100 km (komb.)* , ca. 154 g CO₂/km (komb.)* , B",26.957 km,ca. 235 kW (320PS),gefunden auf Autoscout24 Smyle
VW Golf 1.4 eHybrid GTE IQ.LIGHT PANO LEDER LM18,34.130 €,EZ -/2020,,"Hybrid, ca. 66,7 l/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",5.999 km,ca. 180 kW (245PS),gefunden auf hey.car Online-Kauf
Audi A3,30.350 €,EZ -/2021,,"Hybrid, ca. 1,4 l/100 km (komb.)* , ca. 31 g CO₂/km (komb.)* , A+",20.400 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
Opel Astra Business Edition + Navi + Mode 3 Ladekabel,29.540 €,EZ -/2022,,"Hybrid, ca. 5,2 l/100 km (komb.)* , ca. 34 g CO₂/km (komb.)* , A++",6.700 km,ca. 133 kW (181PS),gefunden auf hey.car Online-Kauf
Mercedes-Benz A 250 e 8G-DCT AMG LIMOUSINE+Night+LED+,28.900 €,EZ -/2021,,"Hybrid, ca. 1,0 l/100 km (komb.)* , ca. 23 g CO₂/km (komb.)* , A+",33.772 km,ca. 118 kW (160PS),gefunden auf hey.car Online-Kauf
VW Passat GTE 1.4 eHybrid,29.390 €,EZ -/2021,,"Hybrid, ca. 1,2 l/100 km (komb.)* , ca. 28 g CO₂/km (komb.)* , A+",37.631 km,ca. 160 kW (218PS),gefunden auf hey.car Online-Kauf
Audi A6 Limo 55 TFSIe Q NP97 LM20 B&O NACHTSICHT ASSIST,48.280 €,EZ -/2021,,"Hybrid, ca. 0 g CO₂/km (komb.)* ",39.115 km,ca. 270 kW (367PS),gefunden auf hey.car Online-Kauf
VW Golf 8 VIII GTE 1.4 TSI Hybrid DSG GTE HeadUp/ACC/LED+/Navi,27.398 €,EZ -/2021,,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 34 g CO₂/km (komb.)* ",31.780 km,ca. 180 kW (245PS),gefunden auf hey.car Online-Kauf
Audi A8 Lang 60 TFSI e quattro HeadUp|B&O|Pano|TV|ACC,92.580 €,EZ -/2022,,"Hybrid, ca. 2,0 l/100 km (komb.)* , ca. 46 g CO₂/km (komb.)* ",3.300 km,ca. 250 kW (340PS),gefunden auf hey.car Online-Kauf
Opel Corsa-e Corsa e *,22.690 €,EZ -/2021,,"Elektro, ca. 15,8 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",19.054 km,ca. 100 kW (136PS),gefunden auf hey.car Online-Kauf
Smart ForFour EQ EQ forfour PREMIUM PLUS WINTER,14.484 €,EZ -/2020,,"Elektro, ca. 0 g CO₂/km (komb.)* ",28.606 km,ca. 60 kW (82PS),gefunden auf hey.car Online-Kauf
Porsche Taycan 4S | Hinterachslenkung | Clubleder |,164.900 €,EZ -/2023,,"Elektro, ca. 0 g CO₂/km (komb.)* , A+++",11.900 km,ca. 420 kW (571PS),gefunden auf hey.car Online-Kauf
Audi A7 Sportback 55 TFSI e S line quattro S-tronic Matrix HuD Pano S-Sportsitze,51.080 €,EZ -/2020,,"Hybrid, ca. 1,9 l/100 km (komb.)* , ca. 44 g CO₂/km (komb.)* , A+++",88.562 km,ca. 270 kW (367PS),gefunden auf hey.car Online-Kauf
Citroën C4 e- 136 Shine Kälte-Paket 360° Kamera,23.390 €,EZ -/2021,,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",25.600 km,ca. 100 kW (136PS),gefunden auf hey.car Online-Kauf
VW Golf VII,20.190 €,EZ -/2020,,"Elektro, ca. 12,9 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+",31.050 km,ca. 100 kW (136PS),gefunden auf hey.car Online-Kauf
VW Golf VII e- *CCS*LED* Navi*ACC*,19.700 €,EZ -/2019,,"Elektro, ca. 0 g CO₂/km (komb.)* ",38.671 km,ca. 100 kW (136PS),gefunden auf hey.car Online-Kauf
Audi RS e-tron GT | | |,141.440 €,EZ -/2023,,"Elektro, ca. 0 g CO₂/km (komb.)* , A+++",6.000 km,ca. 440 kW (598PS),gefunden auf hey.car Online-Kauf
Audi A3 Sportback 40 TFSIe ADV MATRIX NAVI ASSIST,28.090 €,EZ -/2021,,"Hybrid, ca. 1,4 l/100 km (komb.)* , ca. 30 g CO₂/km (komb.)* ",13.385 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
Audi A8 60 TFSIe*Matrix*HUD*4RL*Softcl*RSE*RSR*B&O*Pa,91.590 €,EZ -/2022,,"Hybrid, ca. 2,0 l/100 km (komb.)* , ca. 46 g CO₂/km (komb.)* , A+++",26.990 km,ca. 250 kW (340PS),gefunden auf hey.car Online-Kauf
Mercedes-Benz A 250 A 250e LIMO AMG+NIGHT+KEYL.+KAMERA+LED+FERNL ASS,31.880 €,EZ -/2021,,Hybrid,42.557 km,ca. 118 kW (160PS),gefunden auf mobile.de Online-Kauf
Audi A3,23.290 €,EZ -/2020,,"Hybrid, ca. 2,0 l/100 km (komb.)* , ca. 45 g CO₂/km (komb.)* , A+",66.856 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
Audi A3 Sportback TFSI e Advanced HUD VIRTUAL NAVI TO,27.790 €,EZ -/2021,,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 34 g CO₂/km (komb.)* ",31.130 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
Audi A3,24.390 €,EZ -/2021,,"Hybrid, ca. 1,4 l/100 km (komb.)* , ca. 30 g CO₂/km (komb.)* ",25.365 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
Audi A3 Sportback S line 40 e-tron Stronic Navi LED S,21.470 €,EZ -/2020,,"Hybrid, ca. 2,0 l/100 km (komb.)* , ca. 46 g CO₂/km (komb.)* ",60.660 km,ca. 110 kW (150PS),gefunden auf mobile.de Online-Kauf
Audi A8 Lang 60 TFSI e quattro Ruhesitz|B&O|DigMatrix,92.580 €,EZ -/2022,,"Hybrid, ca. 2,0 l/100 km (komb.)* , ca. 46 g CO₂/km (komb.)* ",3.500 km,ca. 250 kW (340PS),gefunden auf hey.car Online-Kauf
Audi A6 S line 55TFSI e qu. Stronic Navi LED Panorama,43.870 €,EZ -/2020,,"Hybrid, ca. 2,1 l/100 km (komb.)* , ca. 47 g CO₂/km (komb.)* ",41.810 km,ca. 270 kW (367PS),gefunden auf mobile.de Online-Kauf
VW ID.3 Pure Performance Navi LED,24.170 €,EZ -/2021,,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",13.660 km,ca. 110 kW (150PS),gefunden auf hey.car Online-Kauf
Mercedes-Benz C 300 C 300e Limo. AMG Line LED Pano Navi SHD Kamera S,57.650 €,EZ -/2023,,"Hybrid, ca. 1,9 l/100 km (komb.)* , ca. 44 g CO₂/km (komb.)* ",6.500 km,ca. 150 kW (204PS),gefunden auf mobile.de Online-Kauf
Audi A8 lang 60 TFSIe Q NP160 EINZELSITZE RSE PANO,96.990 €,EZ -/2022,,"Hybrid, ca. 40,0 l/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",7.623 km,ca. 340 kW (462PS),gefunden auf hey.car Online-Kauf
"Porsche Taycan 4S Wärmepumpe,Approved Garantie,MwSt ausweisbar",78.500 €,EZ 04/2021,83043 Bad Aibling,"Elektro, ca. 0 g CO₂/km (komb.)* ",13.600 km,ca. 390 kW (530PS),gefunden auf autoscout24.de
Mercedes-Benz A 250 e Limousine AMG Memory Kamera Night-Paket,24.990 €,EZ 10/2020,48712 Gescher,"Hybrid, ca. 1,4 l/100 km (komb.)* , ca. 31 g CO₂/km (komb.)* , A+++",97.434 km,ca. 118 kW (160PS),gefunden auf autoscout24.de
Tesla Model 3 Long Range AWD *AHK/trailer hitch*,38.350 €,EZ 03/2021,41236 Mönchengladbach,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",36.164 km,ca. 366 kW (498PS),gefunden auf autoscout24.de
Tesla Model S 75D*8xKam*360°*Autop2.5*Allrad* COC,35.200 €,EZ 03/2019,49828 Neuenhaus,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",135.247 km,ca. 386 kW (525PS),gefunden auf autoscout24.de
Peugeot 208 (e-) GT Pack,23.500 €,EZ 07/2021,24340 Eckernförde,Elektro,7.000 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
Mercedes-Benz Others AMGx2/Premium+/Burmest/HUD/Pano/DIS/,64.770 €,EZ 02/2023,60386 Frankfurt am Main,"Elektro, ca. 0 g CO₂/km (komb.)* ",10.309 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
"VW Golf Volkswagen e- **SOFORT VERFÜGBAR** UPE 32.755,--",18.777 €,EZ 02/2020,76275 Ettlingen,"Elektro, ca. 0 g CO₂/km (komb.)* ",19.200 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
VW e-Golf Volkswagen Golf,13.500 €,EZ 07/2016,91090 Effeltrich,"Elektro, ca. 0 g CO₂/km (komb.)* ",72.000 km,ca. 85 kW (116PS),gefunden auf autoscout24.de
Toyota Auris 1.8 VVT-i Hybrid Automatik Team Deutschland,17.750 €,EZ 05/2019,64807 Dieburg,"Hybrid, ca. 3,5 l/100 km (komb.)* , ca. 79 g CO₂/km (komb.)* ",81.530 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
Mercedes-Benz A 250 e PROGRESSIVE NIGHT PANORAMA LED MBUX Navi,31.880 €,EZ 02/2022,45721 Haltern am See,"Hybrid, A+++",19.660 km,ca. 118 kW (160PS),gefunden auf autoscout24.de
Tesla Model 3 Long Range AWD,28.450 €,EZ 12/2019,41236 Mönchengladbach,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",87.958 km,ca. 361 kW (491PS),gefunden auf autoscout24.de
Renault Megane E-Tech Iconic,35.900 €,EZ 05/2022,87784 Westerheim,"Elektro, ca. 0 g CO₂/km (komb.)* ",9.990 km,ca. 160 kW (218PS),gefunden auf autoscout24.de
"Hyundai Ioniq Elektro Premium Limousine, 5-türig, Direktantrieb,",17.980 €,EZ 07/2019,29683 Dorfmark,"Elektro, ca. 0 g CO₂/km (komb.)* , A+++",56.594 km,ca. 88 kW (120PS),gefunden auf autoscout24.de
Tesla Model 3 Performance *full self drive FSD*,39.350 €,EZ 09/2020,41236 Mönchengladbach,"Elektro, ca. 16,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+",28.170 km,ca. 377 kW (513PS),gefunden auf autoscout24.de
Peugeot 208 Elektromotor 136 GT,19.900 €,EZ 08/2020,79639 Grenzach-Wyhlen,"Elektro, ca. 0 g CO₂/km (komb.)* ",32.000 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
Tesla Model Y Performance *AHK/trailer hitch*full self drive FSD,49.950 €,EZ 08/2022,41236 Mönchengladbach,"Elektro, A+",24.772 km,ca. 393 kW (534PS),gefunden auf autoscout24.de
VW ID.3 Volkswagen Pro S Tour 82 KW h-CCS-Navi-IQ.Light-HUD-,31.400 €,EZ 02/2021,36179 Bebra,"Elektro, ca. 0 g CO₂/km (komb.)* ",24.700 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
Mercedes-Benz Others EQE 350+ AMG Advanced+ Distronic AHK -neuwertig-,59.730 €,EZ 07/2022,86830 Schwabmünchen,"Elektro, ca. 0 g CO₂/km (komb.)* ",7.694 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
"BMW i3 120Ah, Driv.Ass.Plus, harmann/kardon, RFK,19 Zoll",31.500 €,EZ 07/2022,91626 Schopfloch,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",9.450 km,ca. 125 kW (170PS),gefunden auf autoscout24.de
Mercedes-Benz E 300 E -Klasse 4Matic AMG*DSIGNO*VOLL*NP 93.T*,51.491 €,EZ 10/2020,57462 Olpe,"Hybrid, ca. 1,6 l/100 km (komb.)* , ca. 42 g CO₂/km (komb.)* , A",62.300 km,ca. 143 kW (194PS),gefunden auf autoscout24.de
VW ID.3 Volkswagen Pro Performance Navi.LED.Klima.PDC hi.,28.220 €,EZ 01/2023,97616 Salz,"Elektro, ca. 0 g CO₂/km (komb.)* ",6.262 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
Renault ZOE R110 Z.E. 50 Experience Batteriekauf Navigations-P,20.990 €,EZ 05/2021,22529 Hamburg,"Elektro, ca. 0 g CO₂/km (komb.)* ",15.362 km,ca. 51 kW (69PS),gefunden auf autoscout24.de
VW ID.3 Volkswagen Pro Performance Upgrade,30.800 €,EZ 10/2022,38518 Gifhorn,Elektro,10.000 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
Smart ForFour EQ LM KlimaA,14.500 €,EZ 10/2020,73614 Schorndorf,"Elektro, ca. 0 g CO₂/km (komb.)* ",5.009 km,ca. 60 kW (82PS),gefunden auf autoscout24.de
Nissan Leaf e+ Acenta 360° LM Kamera Navi SitzH,22.890 €,EZ 11/2020,04318 Leipzig,"Elektro, ca. 18,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",30.737 km,ca. 160 kW (218PS),gefunden auf autoscout24.de
Renault ZOE Intens / 44KW Batterie / 46.000km / Service NEU,12.222 €,EZ 01/2018,88069 Tettnang,"Elektro, ca. 0 g CO₂/km (komb.)* ",46.000 km,ca. 43 kW (58PS),gefunden auf autoscout24.de
Renault ZOE (mit Batterie) Z.E. 50 LIFE,18.999 €,EZ 11/2020,72458 Albstadt,"Elektro, ca. 0 g CO₂/km (komb.)* ",33.000 km,ca. 80 kW (109PS),gefunden auf autoscout24.de
Audi A6 Limousine 50 TFSI e PHEV quattro S-tronic Sport...,37.990 €,EZ 08/2020,99310 Arnstadt,"Hybrid, ca. 1,9 l/100 km (komb.)* , ca. 34 g CO₂/km (komb.)* , A+++",30.234 km,ca. 220 kW (299PS),gefunden auf autoscout24.de
Audi e-tron GT RS qu. PANO HUD VIRTUAL NAVI TOUCH ACC LEDER MATR,114.790 €,EZ 03/2022,93073 Neutraubling,"Elektro, ca. 19,3 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",27.191 km,ca. 440 kW (598PS),gefunden auf autoscout24.de
BMW i3 120Ah Sportpaket NaviProf 2Jahre-BPS.GARANTIE,23.950 €,EZ 10/2020,59368 Werne,"Elektro, ca. 0 g CO₂/km (komb.)* ",13.002 km,ca. 125 kW (170PS),gefunden auf autoscout24.de
Smart ForFour EQ 60kWed passion cool&Audio SHZ PDC Klima,10.490 €,EZ 10/2019,44139 Dortmund,"Elektro, ca. 0 g CO₂/km (komb.)* ",25.023 km,ca. 60 kW (82PS),gefunden auf autoscout24.de
"VW Golf Volkswagen °°GTE 1.4TSI DSG 202,-ohne Anzahlung Navi IQ.Ligh",24.949 €,EZ 07/2021,32760 Detmold,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+",24.989 km,ca. 180 kW (245PS),gefunden auf autoscout24.de
Renault ZOE Z.E. 50 Intens // mtl. Batteriemiete,16.040 €,EZ 03/2022,86470 Thannhausen,"Elektro, ca. 0 g CO₂/km (komb.)* ",11.461 km,ca. 51 kW (69PS),gefunden auf autoscout24.de
Mercedes-Benz S 280 S 580 EQS 580 4MATIC / AMG Line / 8xbereift / GARANTIE,91.950 €,EZ 10/2021,59071 Hamm,"Elektro, ca. 0 g CO₂/km (komb.)* ",28.000 km,ca. 385 kW (523PS),gefunden auf autoscout24.de
Tesla Model 3 Standard Range+ *AHK/trailer hitch*,31.550 €,EZ 12/2020,41236 Mönchengladbach,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",22.000 km,ca. 239 kW (325PS),gefunden auf autoscout24.de
"Mercedes-Benz E 350 EQE 350 EQE 350+ Advanced Plus, AHK, Assistenz Paket, ...",56.800 €,EZ 06/2022,72076 Tübingen,"Elektro, ca. 0 g CO₂/km (komb.)* ",18.000 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
VW Golf Volkswagen VIII 1.4 eHybrid GTE IQ Light Matrix Navi ACC AHK,31.490 €,EZ 11/2022,01067 Dresden,"Hybrid, ca. 1,7 l/100 km (komb.)* , ca. 38 g CO₂/km (komb.)* , A+++",20.000 km,ca. 180 kW (245PS),gefunden auf autoscout24.de
Audi e-tron GT quattro LED NAVI+ PANO 4xSHZ PDC+ 360° DAB LED NAV,76.900 €,EZ 02/2021,94036 Passau,"Elektro, ca. 19,2 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",3.210 km,ca. 350 kW (476PS),gefunden auf autoscout24.de
"BMW i3 120Ah NaviProf RFK DAB SHZ Tempomat 19""",23.999 €,EZ 09/2020,89077 Ulm,Elektro,23.306 km,ca. 125 kW (170PS),gefunden auf autoscout24.de
"BMW i3 s (120 Ah), 135kW Navi Prof. Klimaaut. PDC",25.490 €,EZ 05/2021,48249 Dülmen,"Elektro, ca. 0 g CO₂/km (komb.)* ",37.596 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
Audi A6 Limousine 55TFSI e S line quattro Matrix B&O,56.450 €,EZ 02/2022,01067 Dresden,"Hybrid, ca. 1,6 l/100 km (komb.)* , ca. 36 g CO₂/km (komb.)* , A+++",28.000 km,ca. 270 kW (367PS),gefunden auf autoscout24.de
"Mercedes-Benz A 250 e AMG°HIGH-MBUX°NIGHT°LED°AC7,4°SOUND°",36.690 €,EZ 12/2022,56566 Neuwied,"Hybrid, ca. 1,2 l/100 km (komb.)* , ca. 28 g CO₂/km (komb.)* , A+++",7.567 km,ca. 118 kW (160PS),gefunden auf autoscout24.de
VW e-Golf Volkswagen,18.900 €,EZ 10/2020,90513 Zirndorf,Elektro,31.375 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
BMW i3 s 120 Ah Navi-Prof/PDC/Tempomat/20Zoll,23.712 €,EZ 12/2020,33719 Bielefeld,"Elektro, ca. 14,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",24.023 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
Audi A7 55 TFSI e Q. S-Line MATRIX B&O ACC AHK VC,46.997 €,EZ 03/2020,59067 Hamm,"Hybrid, ca. 2,1 l/100 km (komb.)* , ca. 48 g CO₂/km (komb.)* , A+",78.000 km,ca. 270 kW (367PS),gefunden auf autoscout24.de
VW Golf Volkswagen e- ACC NAVIGATION CCS APP-CONNECT DISTANZREGEL,18.777 €,EZ 02/2020,76275 Ettlingen,"Elektro, ca. 0 g CO₂/km (komb.)* ",19.800 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
Audi A7 Sportback 50 TFSI e quattro S Line Pano AHK,49.840 €,EZ 11/2020,70563 Stuttgart,"Hybrid, ca. 2,1 l/100 km (komb.)* , ca. 48 g CO₂/km (komb.)* ",61.926 km,ca. 185 kW (252PS),gefunden auf autoscout24.de
Tesla Model 3 Dual Motor Long Range Performance,41.500 €,EZ 07/2022,21641 Apensen,"Elektro, ca. 0 g CO₂/km (komb.)* ",26.000 km,ca. 393 kW (534PS),gefunden auf autoscout24.de
BMW i3 s (120 Ah) 135kW NaviProf PDC 2J-BPS.GARANTIE,22.250 €,EZ 12/2020,44534 Lünen,"Elektro, ca. 0 g CO₂/km (komb.)* ",11.002 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
Mercedes-Benz A 250 e AMG Edition 2020 Navi Kamera MBUX Night,27.490 €,EZ 11/2020,25746 Heide,Hybrid,42.834 km,ca. 118 kW (160PS),gefunden auf autoscout24.de
"Audi A3 Sportback e-tron sport, Hybrit, Garantie",18.900 €,EZ 10/2016,59368 Werne,"Hybrid, ca. 1,8 l/100 km (komb.)* , ca. 40 g CO₂/km (komb.)* ",94.260 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
Tesla Model 3 Long Range *AHK/trailer hitch*,39.550 €,EZ 09/2021,41236 Mönchengladbach,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",23.201 km,ca. 366 kW (498PS),gefunden auf autoscout24.de
VW Golf Volkswagen Comfortline*Elektro*Navi*PDC*ALU*LED*CCS*,17.590 €,EZ 05/2020,49086 Osnabrück,"Elektro, ca. 0 g CO₂/km (komb.)* ",20.000 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
"BMW i3 S120Ah,Navi,DAB,Tempo,PDC,20""LM",24.849 €,EZ 11/2021,87700 Memmingen,"Elektro, ca. 0 g CO₂/km (komb.)* ",15.010 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
BMW 330 eA Limousine M Sport H/K PA+DA LCProf DAB,32.880 €,EZ 07/2020,40721 Hilden,"Hybrid, ca. 1,9 l/100 km (komb.)* , ca. 43 g CO₂/km (komb.)* , A+++",30.968 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
Seat Mii Basis electric 61kW Apple CarPlay Android Auto Kli,14.890 €,EZ 02/2021,51429 Bergisch Gladbach,"Elektro, ca. 0 g CO₂/km (komb.)* ",33.112 km,ca. 61 kW (83PS),gefunden auf autoscout24.de
Tesla Model 3 Long Range AWD,38.850 €,EZ 06/2021,41236 Mönchengladbach,"Elektro, ca. 16,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+",27.860 km,ca. 366 kW (498PS),gefunden auf autoscout24.de
Mercedes-Benz A 250 e EDITION 2020 *AMG*NIGHT*MBUX NAVI*KAMERA,31.288 €,EZ 03/2021,53332 Bornheim,Hybrid,19.302 km,ca. 118 kW (160PS),gefunden auf autoscout24.de
Audi A3 Sportback 40 TFSI e Advanced S tronic,28.890 €,EZ 04/2022,01067 Dresden,"Hybrid, ca. 1,3 l/100 km (komb.)* , ca. 29 g CO₂/km (komb.)* , A+++",16.762 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
Smart ForFour EQ LED Pano Tempomat Sitzhzg Winter-Pak,15.113 €,EZ 11/2021,04277 Leipzig,"Elektro, ca. 13,1 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",6.956 km,ca. 60 kW (82PS),gefunden auf autoscout24.de
Renault ZOE ZE 40 Life incl. Batterie nur 3.000 Km PDC,14.990 €,EZ 10/2019,12309 Berlin,Elektro,3.000 km,ca. 43 kW (58PS),gefunden auf autoscout24.de
Hyundai Ioniq Plug-in-Hybrid 1.6 GDI Prime+Vollausstattung+,26.950 €,EZ 06/2021,37574 Einbeck,"Hybrid, ca. 1,1 l/100 km (komb.)* , ca. 26 g CO₂/km (komb.)* ",5.700 km,ca. 104 kW (141PS),gefunden auf autoscout24.de
Tesla Model 3 Standard Range Plus*RWD*LED*360°Kamera,28.300 €,EZ 09/2019,49828 Neuenhaus,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",88.734 km,ca. 225 kW (306PS),gefunden auf autoscout24.de
Tesla Model 3 Performance * full self drive (FSD),32.950 €,EZ 04/2020,41564 Kaarst,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",65.048 km,ca. 377 kW (513PS),gefunden auf autoscout24.de
Tesla Model 3 Long Range AWD,26.950 €,EZ 06/2019,41236 Mönchengladbach,"Elektro, ca. 16,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+",115.572 km,ca. 350 kW (476PS),gefunden auf autoscout24.de
BMW i3 120Ah Navi/Bluetooth/PDC/Schnell-Laden,18.912 €,EZ 10/2019,33719 Bielefeld,"Elektro, ca. 13,1 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",54.500 km,ca. 125 kW (170PS),gefunden auf autoscout24.de
"VW ID.3 Volkswagen GO! 58kWh 150KW Automatik ACC, Kamera, Navi, Wä...",48.090 €,EZ 06/2023,73494 Rosenberg / Ellwangen,"Elektro, ca. 0 g CO₂/km (komb.)* ",10.000 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
Nissan Leaf 40 kWh N-CONNECTA,16.500 €,EZ 11/2018,85283 Wolnzach-Burgstall,"Elektro, ca. 0 g CO₂/km (komb.)* ",24.900 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
BMW 330 e Limousine M Sport Head Up Harman Kardon,36.251 €,EZ 07/2020,88046 Friedrichshafen,"Hybrid, ca. 0 g CO₂/km (komb.)* ",61.755 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
Tesla Model 3 Standard Range+,30.950 €,EZ 09/2020,41236 Mönchengladbach,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",24.326 km,ca. 208 kW (283PS),gefunden auf autoscout24.de
VW Golf Volkswagen e- VII Rückfahrkamera Park Distance Control vo,17.120 €,EZ 11/2018,95615 Marktredwitz,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",35.433 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
Peugeot 208 Elektromotor 136 GT Pack,18.900 €,EZ 04/2021,66130 Saarbrücken,"Elektro, ca. 0 g CO₂/km (komb.)* ",45.000 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
Tesla Model 3 Performance Allradantrieb,39.500 €,EZ 06/2021,16348 Wandlitz,"Elektro, ca. 0 g CO₂/km (komb.)* ",13.400 km,ca. 377 kW (513PS),gefunden auf autoscout24.de
BMW 530 e xDrive M Paket Laserlicht Leder Navi PDC,51.980 €,EZ 01/2022,99734 ­­­Nordhausen,"Hybrid, ca. 2,1 l/100 km (komb.)* , ca. 49 g CO₂/km (komb.)* ",12.650 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
Renault ZOE R110 Z.E.50 Life*inkl.Batterie*BOSE Full-LED,17.000 €,EZ 02/2021,53227 Bonn,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",47.719 km,ca. 81 kW (110PS),gefunden auf autoscout24.de
Renault ZOE Z.E. 50 Intens ///mtl. Batteriemiete,15.510 €,EZ 03/2022,86470 Thannhausen,"Elektro, ca. 0 g CO₂/km (komb.)* , A+++",11.003 km,ca. 51 kW (69PS),gefunden auf autoscout24.de
"BMW i3 S 120Ah 20"" NaviProf RFK DAB RTTI",25.849 €,EZ 09/2021,89077 Ulm,"Elektro, ca. 0 g CO₂/km (komb.)* ",21.001 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
Nissan Leaf N-Connecta 40 kWh Winterpaket LED,20.990 €,EZ 08/2019,20537 Hamburg,"Elektro, ca. 0 g CO₂/km (komb.)* ",31.936 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
Smart ForFour EQ 60kWed prime SHZ Faltdach PDC Dig Radio,12.990 €,EZ 09/2020,10587 Berlin,"Elektro, ca. 13,1 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",15.703 km,ca. 60 kW (82PS),gefunden auf autoscout24.de
